Product_ID,Sub_Category_ID,Product_Name,Product ID_x,Product_Total_Sales,Product ID_y,Product_Order_Count
FUR-FU-10000965,6,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",FUR-FU-10000965,1184.232,FUR-FU-10000965,6
OFF-LA-10004853,3,Avery 483,OFF-LA-10004853,83.664,OFF-LA-10004853,6
OFF-BI-10003719,9,Large Capacity Hanging Post Binders,OFF-BI-10003719,276.945,OFF-BI-10003719,5
OFF-BI-10000545,9,GBC Ibimaster 500 Manual ProClick Binding System,OFF-BI-10000545,19024.5,OFF-BI-10000545,9
OFF-PA-10003591,11,Southworth 100% Cotton The Best Paper,OFF-PA-10003591,151.536,OFF-PA-10003591,3
OFF-PA-10001790,11,Xerox 1910,OFF-PA-10001790,586.088,OFF-PA-10001790,5
TEC-AC-10002049,12,Logitech G19 Programmable Gaming Keyboard,TEC-AC-10002049,13756.536,TEC-AC-10002049,15
OFF-BI-10003712,9,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",OFF-BI-10003712,131.097,OFF-BI-10003712,11
OFF-BI-10003984,9,Lock-Up Easel 'Spel-Binder',OFF-BI-10003984,704.691,OFF-BI-10003984,7
FUR-FU-10001424,6,Dax Clear Box Frame,FUR-FU-10001424,96.03,FUR-FU-10001424,6
OFF-BI-10002071,9,Fellowes Black Plastic Comb Bindings,OFF-BI-10002071,102.256,OFF-BI-10002071,9
OFF-ST-10002486,5,Eldon Shelf Savers Cubes and Bins,OFF-ST-10002486,300.14,OFF-ST-10002486,8
TEC-AC-10000927,12,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,TEC-AC-10000927,491.836,TEC-AC-10000927,4
OFF-PA-10001622,11,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",OFF-PA-10001622,38.135999999999996,OFF-PA-10001622,4
OFF-AR-10003158,7,Fluorescent Highlighters by Dixon,OFF-AR-10003158,90.744,OFF-AR-10003158,5
TEC-PH-10002660,8,Nortel Networks T7316 E Nt8 B27,TEC-PH-10002660,1876.524,TEC-PH-10002660,6
OFF-BI-10003364,9,Binding Machine Supplies,OFF-BI-10003364,667.9929999999999,OFF-BI-10003364,9
OFF-EN-10001099,13,Staple envelope,OFF-EN-10001099,160.392,OFF-EN-10001099,5
OFF-PA-10002250,11,Things To Do Today Pad,OFF-PA-10002250,138.532,OFF-PA-10002250,7
OFF-BI-10004716,9,Wilson Jones Hanging Recycled Pressboard Data Binders,OFF-BI-10004716,32.647999999999996,OFF-BI-10004716,2
OFF-LA-10001045,3,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,OFF-LA-10001045,44.37,OFF-LA-10001045,6
OFF-BI-10001510,9,Deluxe Heavy-Duty Vinyl Round Ring Binder,OFF-BI-10001510,504.24,OFF-BI-10001510,7
OFF-PA-10002947,11,Xerox 1923,OFF-PA-10002947,94.856,OFF-PA-10002947,5
OFF-PA-10000019,11,Xerox 1931,OFF-PA-10000019,209.952,OFF-PA-10000019,8
FUR-BO-10003441,1,"Bush Westfield Collection Bookcases, Fully Assembled",FUR-BO-10003441,1473.2982000000002,FUR-BO-10003441,6
TEC-PH-10004774,8,Gear Head AU3700S Headset,TEC-PH-10004774,189.654,TEC-PH-10004774,3
OFF-BI-10003684,9,Wilson Jones Legal Size Ring Binders,OFF-BI-10003684,532.158,OFF-BI-10003684,9
TEC-PH-10001494,8,Polycom CX600 IP Phone VoIP phone,TEC-PH-10001494,4619.2300000000005,TEC-PH-10001494,4
TEC-AC-10004666,12,Maxell iVDR EX 500GB Cartridge,TEC-AC-10004666,2755.4,TEC-AC-10004666,2
OFF-ST-10003816,5,Fellowes High-Stak Drawer Files,OFF-ST-10003816,3946.656,OFF-ST-10003816,8
FUR-TA-10001520,4,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",FUR-TA-10001520,2298.114,FUR-TA-10001520,9
OFF-ST-10001558,5,Acco Perma 4000 Stacking Storage Drawers,OFF-ST-10001558,457.96799999999996,OFF-ST-10001558,11
TEC-AC-10002473,12,Maxell 4.7GB DVD-R,TEC-AC-10002473,1231.692,TEC-AC-10002473,11
TEC-PH-10004531,8,OtterBox Commuter Series Case - iPhone 5 & 5s,TEC-PH-10004531,1041.81,TEC-PH-10004531,7
OFF-AP-10004487,10,Kensington 4 Outlet MasterPiece Compact Power Control Center,OFF-AP-10004487,2488.392,OFF-AP-10004487,7
OFF-PA-10003543,11,Xerox 1985,OFF-PA-10003543,25.92,OFF-PA-10003543,2
TEC-AC-10004353,12,Hypercom P1300 Pinpad,TEC-AC-10004353,957.6,TEC-AC-10004353,6
OFF-AR-10001468,7,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",OFF-AR-10001468,209.664,OFF-AR-10001468,3
OFF-PA-10002195,11,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",OFF-PA-10002195,132.904,OFF-PA-10002195,11
OFF-PA-10001745,11,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",OFF-PA-10001745,108.416,OFF-PA-10001745,3
OFF-BI-10004826,9,JM Magazine Binder,OFF-BI-10004826,204.72400000000002,OFF-BI-10004826,6
OFF-PA-10000289,11,Xerox 213,OFF-PA-10000289,111.456,OFF-PA-10000289,6
OFF-AP-10003040,10,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,OFF-AP-10003040,665.6759999999999,OFF-AP-10003040,5
OFF-PA-10000350,11,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",OFF-PA-10000350,51.36,OFF-PA-10000350,2
OFF-BI-10001759,9,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",OFF-BI-10001759,59.817,OFF-BI-10001759,5
OFF-ST-10001496,5,Standard Rollaway File with Lock,OFF-ST-10001496,6594.954,OFF-ST-10001496,10
OFF-BI-10002931,9,"Avery Trapezoid Extra Heavy Duty 4"" Binders",OFF-BI-10002931,314.54999999999995,OFF-BI-10002931,4
FUR-TA-10002356,4,Bevis Boat-Shaped Conference Table,FUR-TA-10002356,2542.467,FUR-TA-10002356,6
FUR-FU-10003601,6,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",FUR-FU-10003601,1623.248,FUR-FU-10003601,6
FUR-TA-10004154,4,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",FUR-TA-10004154,4446.175,FUR-TA-10004154,5
OFF-PA-10000788,11,Xerox 210,OFF-PA-10000788,95.904,OFF-PA-10000788,6
FUR-FU-10001940,6,Staple-based wall hangings,FUR-FU-10001940,219.696,FUR-FU-10001940,10
OFF-BI-10004465,9,Avery Durable Slant Ring Binders,OFF-BI-10004465,51.480000000000004,OFF-BI-10004465,5
OFF-PA-10002333,11,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",OFF-PA-10002333,15.552,OFF-PA-10002333,1
FUR-FU-10004188,6,Luxo Professional Combination Clamp-On Lamps,FUR-FU-10004188,818.4,FUR-FU-10004188,4
OFF-BI-10000145,9,Zipper Ring Binder Pockets,OFF-BI-10000145,81.744,OFF-BI-10000145,13
OFF-LA-10001613,3,Avery File Folder Labels,OFF-LA-10001613,113.472,OFF-LA-10001613,13
OFF-LA-10004055,3,Color-Coded Legal Exhibit Labels,OFF-LA-10004055,14.73,OFF-LA-10004055,2
OFF-PA-10004621,11,Xerox 212,OFF-PA-10004621,141.264,OFF-PA-10004621,7
OFF-PA-10001281,11,Computer Printout Paper with Letter-Trim Fine Perforations,OFF-PA-10001281,191.6,OFF-PA-10001281,1
OFF-ST-10001097,5,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,OFF-ST-10001097,3178.13,OFF-ST-10001097,5
FUR-FU-10001095,6,DAX Black Cherry Wood-Tone Poster Frame,FUR-FU-10001095,455.456,FUR-FU-10001095,8
OFF-BI-10002012,9,Wilson Jones Easy Flow II Sheet Lifters,OFF-BI-10002012,51.480000000000004,OFF-BI-10002012,12
OFF-PA-10004156,11,Xerox 188,OFF-PA-10004156,201.852,OFF-PA-10004156,7
OFF-AR-10000034,7,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",OFF-AR-10000034,118.72,OFF-AR-10000034,6
TEC-PH-10000560,8,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),TEC-PH-10000560,7139.796,TEC-PH-10000560,6
OFF-EN-10000461,13,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",OFF-EN-10000461,211.508,OFF-EN-10000461,8
TEC-MA-10003066,16,Wasp CCD Handheld Bar Code Reader,TEC-MA-10003066,336.51,TEC-MA-10003066,1
OFF-BI-10004022,9,Acco Suede Grain Vinyl Round Ring Binder,OFF-BI-10004022,38.641999999999996,OFF-BI-10004022,8
OFF-AR-10001988,7,Bulldog Table or Wall-Mount Pencil Sharpener,OFF-AR-10001988,77.87,OFF-AR-10001988,3
OFF-PA-10003625,11,Xerox 1979,OFF-PA-10003625,328.38800000000003,OFF-PA-10003625,3
OFF-BI-10003925,9,Fellowes PB300 Plastic Comb Binding Machine,OFF-BI-10003925,8070.192,OFF-BI-10003925,6
TEC-PH-10001530,8,Plantronics Voyager Pro Legend,TEC-PH-10001530,8111.136,TEC-PH-10001530,9
OFF-EN-10003862,13,Laser & Ink Jet Business Envelopes,OFF-EN-10003862,198.462,OFF-EN-10003862,5
OFF-ST-10004258,5,Portable Personal File Box,OFF-ST-10004258,224.66400000000002,OFF-ST-10004258,6
FUR-FU-10002885,6,Magna Visual Magnetic Picture Hangers,FUR-FU-10002885,84.83200000000001,FUR-FU-10002885,6
TEC-AC-10003033,12,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,TEC-AC-10003033,10822.36,TEC-AC-10003033,10
OFF-ST-10000046,5,Fellowes Super Stor/Drawer Files,OFF-ST-10000046,3489.48,OFF-ST-10000046,8
OFF-BI-10002049,9,UniKeep View Case Binders,OFF-BI-10002049,28.851,OFF-BI-10002049,5
FUR-FU-10001602,6,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",FUR-FU-10001602,546.192,FUR-FU-10001602,6
OFF-ST-10003722,5,Project Tote Personal File,OFF-ST-10003722,193.61399999999998,OFF-ST-10003722,4
TEC-AC-10003198,12,Enermax Acrylux Wireless Keyboard,TEC-AC-10003198,2450.16,TEC-AC-10003198,6
FUR-FU-10002191,6,G.E. Halogen Desk Lamp Bulbs,FUR-FU-10002191,62.82,FUR-FU-10002191,5
TEC-PH-10004188,8,OtterBox Commuter Series Case - Samsung Galaxy S4,TEC-PH-10004188,384.846,TEC-PH-10004188,4
OFF-ST-10001526,5,Iceberg Mobile Mega Data/Printer Cart,OFF-ST-10001526,4187.484,OFF-ST-10001526,7
OFF-AR-10001166,7,Staples in misc. colors,OFF-AR-10001166,60.64,OFF-AR-10001166,3
FUR-CH-10000309,2,Global Comet Stacking Arm Chair,FUR-CH-10000309,6084.144,FUR-CH-10000309,5
TEC-MA-10004212,16,Cisco SPA525G2 5-Line IP Phone,TEC-MA-10004212,1379.92,TEC-MA-10004212,1
OFF-EN-10003072,13,Peel & Seel Envelopes,OFF-EN-10003072,62.856,OFF-EN-10003072,4
OFF-BI-10000320,9,GBC Plastic Binding Combs,OFF-BI-10000320,172.692,OFF-BI-10000320,10
OFF-PA-10001166,11,Xerox 2,OFF-PA-10001166,222.432,OFF-PA-10001166,10
OFF-PA-10003656,11,Xerox 1935,OFF-PA-10003656,538.152,OFF-PA-10003656,4
TEC-PH-10000148,8,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,TEC-PH-10000148,119.508,TEC-PH-10000148,5
TEC-PH-10003885,8,Cisco SPA508G,TEC-PH-10003885,910.662,TEC-PH-10003885,5
OFF-LA-10001175,3,Avery 514,OFF-LA-10001175,47.808,OFF-LA-10001175,4
OFF-PA-10000955,11,Southworth 25% Cotton Granite Paper & Envelopes,OFF-PA-10000955,37.932,OFF-PA-10000955,3
FUR-FU-10003975,6,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,FUR-FU-10003975,563.03,FUR-FU-10003975,5
OFF-BI-10003707,9,Aluminum Screw Posts,OFF-BI-10003707,354.032,OFF-BI-10003707,11
OFF-AR-10000203,7,Newell 336,OFF-AR-10000203,68.48,OFF-AR-10000203,4
OFF-AR-10004790,7,Staples in misc. colors,OFF-AR-10004790,28.728,OFF-AR-10004790,1
TEC-AC-10004761,12,Maxell 4.7GB DVD+RW 3/Pack,TEC-AC-10004761,264.438,TEC-AC-10004761,4
FUR-BO-10001811,1,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",FUR-BO-10001811,5492.885,FUR-BO-10001811,8
OFF-AR-10001130,7,"Quartet Alpha White Chalk, 12/Pack",OFF-AR-10001130,15.469999999999999,OFF-AR-10001130,2
OFF-AP-10000055,10,Belkin F9S820V06 8 Outlet Surge,OFF-AP-10000055,266.336,OFF-AP-10000055,4
FUR-CH-10002304,2,"Global Stack Chair without Arms, Black",FUR-CH-10002304,901.506,FUR-CH-10002304,7
FUR-FU-10000293,6,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,FUR-FU-10000293,1431.944,FUR-FU-10000293,4
OFF-PA-10001307,11,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",OFF-PA-10001307,54.599999999999994,OFF-PA-10001307,4
FUR-FU-10004460,6,"Howard Miller 12"" Round Wall Clock",FUR-FU-10004460,479.33799999999997,FUR-FU-10004460,2
OFF-AR-10000716,7,DIXON Ticonderoga Erasable Checking Pencils,OFF-AR-10000716,94.86,OFF-AR-10000716,7
FUR-FU-10004622,6,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,FUR-FU-10004622,379.4,FUR-FU-10004622,3
OFF-BI-10003529,9,Avery Round Ring Poly Binders,OFF-BI-10003529,36.919999999999995,OFF-BI-10003529,6
OFF-BI-10001097,9,Avery Hole Reinforcements,OFF-BI-10001097,116.501,OFF-BI-10001097,9
OFF-BI-10001597,9,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",OFF-BI-10001597,1200.714,OFF-BI-10001597,11
OFF-FA-10001754,14,Stockwell Gold Paper Clips,OFF-FA-10001754,8.096,OFF-FA-10001754,2
OFF-FA-10004838,14,"Super Bands, 12/Pack",OFF-FA-10004838,33.480000000000004,OFF-FA-10004838,4
TEC-PH-10002115,8,Plantronics 81402,TEC-PH-10002115,844.672,TEC-PH-10002115,4
OFF-FA-10003059,14,Assorted Color Push Pins,OFF-FA-10003059,34.39,OFF-FA-10003059,8
OFF-BI-10004330,9,"GBC Velobind Prepunched Cover Sets, Regency Series",OFF-BI-10004330,514.0219999999999,OFF-BI-10004330,6
OFF-BI-10003669,9,3M Organizer Strips,OFF-BI-10003669,83.16,OFF-BI-10003669,7
OFF-BI-10003727,9,Avery Durable Slant Ring Binders With Label Holder,OFF-BI-10003727,77.33,OFF-BI-10003727,8
TEC-AC-10003447,12,Micropad Numeric Keypads,TEC-AC-10003447,291.85400000000004,TEC-AC-10003447,4
OFF-AR-10000255,7,Newell 328,OFF-AR-10000255,75.92,OFF-AR-10000255,3
OFF-AP-10002191,10,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,OFF-AP-10002191,737.754,OFF-AP-10002191,5
OFF-PA-10000349,11,Easy-staple paper,OFF-PA-10000349,113.544,OFF-PA-10000349,8
FUR-CH-10002880,2,"Global High-Back Leather Tilter, Burgundy",FUR-CH-10002880,5436.158,FUR-CH-10002880,14
OFF-PA-10003127,11,Easy-staple paper,OFF-PA-10003127,327.11199999999997,OFF-PA-10003127,6
TEC-MA-10003979,16,Ativa V4110MDD Micro-Cut Shredder,TEC-MA-10003979,7699.89,TEC-MA-10003979,2
OFF-PA-10000029,11,Xerox 224,OFF-PA-10000029,95.904,OFF-PA-10000029,6
OFF-LA-10000452,3,Avery 488,OFF-LA-10000452,51.03,OFF-LA-10000452,6
TEC-PH-10001819,8,Innergie mMini Combo Duo USB Travel Charging Kit,TEC-PH-10001819,746.834,TEC-PH-10001819,6
OFF-AR-10002952,7,Stanley Contemporary Battery Pencil Sharpeners,OFF-AR-10002952,293.7,OFF-AR-10002952,4
TEC-PH-10000576,8,AT&T 1080 Corded phone,TEC-PH-10000576,1945.258,TEC-PH-10000576,7
OFF-PA-10000605,11,Xerox 1950,OFF-PA-10000605,49.708,OFF-PA-10000605,3
OFF-ST-10004340,5,"Fellowes Mobile File Cart, Black",OFF-ST-10004340,2300.66,OFF-ST-10004340,10
OFF-BI-10004001,9,GBC Recycled VeloBinder Covers,OFF-BI-10004001,487.34400000000005,OFF-BI-10004001,8
FUR-TA-10004147,4,Hon 4060 Series Tables,FUR-TA-10004147,1231.56,FUR-TA-10004147,4
OFF-AR-10001545,7,Newell 326,OFF-AR-10001545,36.608,OFF-AR-10001545,6
TEC-AC-10001013,12,Logitech ClearChat Comfort/USB Headset H390,TEC-AC-10001013,328.04799999999994,TEC-AC-10001013,5
OFF-AR-10002255,7,Newell 346,OFF-AR-10002255,25.344,OFF-AR-10002255,4
OFF-PA-10001892,11,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",OFF-PA-10001892,110.01599999999999,OFF-PA-10001892,5
OFF-BI-10003676,9,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",OFF-BI-10003676,258.72,OFF-BI-10003676,12
OFF-FA-10003495,14,Staples,OFF-FA-10003495,192.128,OFF-FA-10003495,7
OFF-EN-10003798,13,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",OFF-EN-10003798,68.28,OFF-EN-10003798,2
TEC-PH-10003589,8,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,TEC-PH-10003589,442.554,TEC-PH-10003589,7
OFF-PA-10004735,11,Xerox 1905,OFF-PA-10004735,146.448,OFF-PA-10004735,5
FUR-BO-10002206,1,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",FUR-BO-10002206,119.833,FUR-BO-10002206,1
OFF-PA-10000141,11,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",OFF-PA-10000141,16.568,OFF-PA-10000141,3
TEC-PH-10001061,8,Apple iPhone 5C,TEC-PH-10001061,1339.866,TEC-PH-10001061,4
OFF-AR-10002375,7,Newell 351,OFF-AR-10002375,82.656,OFF-AR-10002375,7
OFF-EN-10001539,13,Staple envelope,OFF-EN-10001539,196.056,OFF-EN-10001539,7
FUR-TA-10004086,4,KI Adjustable-Height Table,FUR-TA-10004086,1788.384,FUR-TA-10004086,7
OFF-PA-10000100,11,Xerox 1945,OFF-PA-10000100,1492.036,OFF-PA-10000100,7
OFF-LA-10000973,3,Avery 502,OFF-LA-10000973,17.64,OFF-LA-10000973,3
OFF-ST-10001476,5,Steel Personal Filing/Posting Tote,OFF-ST-10001476,937.4639999999999,OFF-ST-10001476,5
OFF-EN-10002831,13,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",OFF-EN-10002831,610.98,OFF-EN-10002831,3
OFF-PA-10001763,11,Xerox 1896,OFF-PA-10001763,49.95,OFF-PA-10001763,2
OFF-BI-10002072,9,Cardinal Slant-D Ring Binders,OFF-BI-10002072,102.542,OFF-BI-10002072,4
OFF-FA-10001561,14,Stockwell Push Pins,OFF-FA-10001561,69.76,OFF-FA-10001561,8
TEC-MA-10004241,16,Star Micronics TSP800 TSP847IIU Receipt Printer,TEC-MA-10004241,1286.85,TEC-MA-10004241,2
OFF-AP-10003849,10,Hoover Shoulder Vac Commercial Portable Vacuum,OFF-AP-10003849,5009.48,OFF-AP-10003849,6
OFF-FA-10000735,14,Staples,OFF-FA-10000735,54.312,OFF-FA-10000735,5
OFF-BI-10003350,9,Acco Expandable Hanging Binders,OFF-BI-10003350,33.176,OFF-BI-10003350,3
TEC-PH-10000307,8,Shocksock Galaxy S4 Armband,TEC-PH-10000307,63.510000000000005,TEC-PH-10000307,3
TEC-CO-10004202,17,Brother DCP1000 Digital 3 in 1 Multifunction Machine,TEC-CO-10004202,4859.838,TEC-CO-10004202,7
FUR-FU-10001852,6,"Eldon Regeneration Recycled Desk Accessories, Smoke",FUR-FU-10001852,33.756,FUR-FU-10001852,5
OFF-AR-10003759,7,"Crayola Anti Dust Chalk, 12/Pack",OFF-AR-10003759,59.696,OFF-AR-10003759,7
OFF-ST-10004337,5,"SAFCO Commercial Wire Shelving, 72h",OFF-ST-10004337,1445.2640000000001,OFF-ST-10004337,5
FUR-TA-10001932,4,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",FUR-TA-10001932,5098.176,FUR-TA-10001932,6
FUR-CH-10002126,2,Hon Deluxe Fabric Upholstered Stacking Chairs,FUR-CH-10002126,2586.1879999999996,FUR-CH-10002126,4
OFF-AP-10000576,10,"Belkin 325VA UPS Surge Protector, 6'",OFF-AP-10000576,2010.852,OFF-AP-10000576,7
TEC-PH-10004700,8,PowerGen Dual USB Car Charger,TEC-PH-10004700,127.87200000000001,TEC-PH-10004700,4
OFF-BI-10003429,9,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",OFF-BI-10003429,136.728,OFF-BI-10003429,9
FUR-FU-10004952,6,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",FUR-FU-10004952,514.556,FUR-FU-10004952,4
OFF-PA-10003172,11,Xerox 1996,OFF-PA-10003172,176.256,OFF-PA-10003172,8
OFF-ST-10002352,5,Iris Project Case,OFF-ST-10002352,225.036,OFF-ST-10002352,6
OFF-PA-10002259,11,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",OFF-PA-10002259,76.092,OFF-PA-10002259,3
OFF-BI-10002976,9,ACCOHIDE Binder by Acco,OFF-BI-10002976,65.25399999999999,OFF-BI-10002976,4
OFF-BI-10003694,9,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",OFF-BI-10003694,137.808,OFF-BI-10003694,6
OFF-LA-10004425,3,Staple-on labels,OFF-LA-10004425,53.754000000000005,OFF-LA-10004425,5
FUR-CH-10001270,2,Harbour Creations Steel Folding Chair,FUR-CH-10001270,2389.125,FUR-CH-10001270,8
TEC-PH-10004539,8,Wireless Extenders zBoost YX545 SOHO Signal Booster,TEC-PH-10004539,4044.3860000000004,TEC-PH-10004539,7
OFF-AR-10001919,7,"OIC #2 Pencils, Medium Soft",OFF-AR-10001919,30.832,OFF-AR-10001919,7
TEC-PH-10003655,8,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,TEC-PH-10003655,13.86,TEC-PH-10003655,2
OFF-BI-10004656,9,Peel & Stick Add-On Corner Pockets,OFF-BI-10004656,38.016,OFF-BI-10004656,7
OFF-ST-10002344,5,"Carina 42""Hx23 3/4""W Media Storage Unit",OFF-ST-10002344,1635.796,OFF-ST-10002344,8
TEC-PH-10004447,8,Toshiba IPT2010-SD IP Telephone,TEC-PH-10004447,3613.74,TEC-PH-10004447,8
FUR-CH-10003973,2,GuestStacker Chair with Chrome Finish Legs,FUR-CH-10003973,9070.944,FUR-CH-10003973,8
OFF-PA-10000682,11,Xerox 1924,OFF-PA-10000682,60.112,OFF-PA-10000682,4
FUR-FU-10002268,6,Ultra Door Push Plate,FUR-FU-10002268,149.264,FUR-FU-10002268,7
TEC-AC-10001990,12,Kensington Orbit Wireless Mobile Trackball for PC and Mac,TEC-AC-10001990,1511.748,TEC-AC-10001990,4
FUR-CH-10004540,2,Global Chrome Stack Chair,FUR-CH-10004540,815.864,FUR-CH-10004540,6
OFF-ST-10002292,5,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",OFF-ST-10002292,1706.508,OFF-ST-10002292,2
OFF-AR-10004999,7,Newell 315,OFF-AR-10004999,145.912,OFF-AR-10004999,6
OFF-BI-10001031,9,Pressboard Data Binders by Wilson Jones,OFF-BI-10001031,99.324,OFF-BI-10001031,8
OFF-BI-10002432,9,Wilson Jones Standard D-Ring Binders,OFF-BI-10002432,96.646,OFF-BI-10002432,8
FUR-FU-10001867,6,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",FUR-FU-10001867,121.296,FUR-FU-10001867,3
TEC-PH-10002200,8,Samsung Galaxy Note 2,TEC-PH-10002200,7437.886,TEC-PH-10002200,8
TEC-PH-10000439,8,GE DSL Phone Line Filter,TEC-PH-10000439,495.87600000000003,TEC-PH-10000439,4
OFF-PA-10001685,11,Easy-staple paper,OFF-PA-10001685,257.556,OFF-PA-10001685,5
OFF-ST-10001418,5,Carina Media Storage Towers in Natural & Black,OFF-ST-10001418,1073.248,OFF-ST-10001418,5
OFF-ST-10000676,5,Fellowes Econo/Stor Drawers,OFF-ST-10000676,581.58,OFF-ST-10000676,2
OFF-AR-10001022,7,SANFORD Liquid Accent Tank-Style Highlighters,OFF-AR-10001022,14.2,OFF-AR-10001022,3
OFF-EN-10003055,13,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",OFF-EN-10003055,679.66,OFF-EN-10003055,5
TEC-CO-10001046,17,Canon Imageclass D680 Copier / Fax,TEC-CO-10001046,8959.872,TEC-CO-10001046,5
FUR-FU-10000076,6,24-Hour Round Wall Clock,FUR-FU-10000076,487.512,FUR-FU-10000076,6
FUR-FU-10003268,6,Eldon Radial Chair Mat for Low to Medium Pile Carpets,FUR-FU-10003268,775.6120000000001,FUR-FU-10003268,6
FUR-FU-10003691,6,"Eldon Image Series Desk Accessories, Ebony",FUR-FU-10003691,180.31,FUR-FU-10003691,5
OFF-AR-10003903,7,Sanford 52201 APSCO Electric Pencil Sharpener,OFF-AR-10003903,565.3860000000001,OFF-AR-10003903,4
TEC-PH-10003442,8,Samsung Replacement EH64AVFWE Premium Headset,TEC-PH-10003442,104.5,TEC-PH-10003442,5
OFF-BI-10004519,9,GBC DocuBind P100 Manual Binding Machine,OFF-BI-10004519,2954.444,OFF-BI-10004519,8
OFF-EN-10004955,13,Fashion Color Clasp Envelopes,OFF-EN-10004955,77.904,OFF-EN-10004955,3
FUR-TA-10004619,4,Hon Non-Folding Utility Tables,FUR-TA-10004619,3775.647,FUR-TA-10004619,5
FUR-BO-10004467,1,Bestar Classic Bookcase,FUR-BO-10004467,1897.8102,FUR-BO-10004467,8
OFF-AR-10002280,7,Staples in misc. colors,OFF-AR-10002280,54.348,OFF-AR-10002280,2
FUR-CH-10001708,2,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,FUR-CH-10001708,3989.734,FUR-CH-10001708,7
OFF-AR-10000462,7,Sanford Pocket Accent Highlighters,OFF-AR-10000462,11.2,OFF-AR-10000462,2
TEC-PH-10004165,8,Mitel MiVoice 5330e IP Phone,TEC-PH-10004165,7699.72,TEC-PH-10004165,9
FUR-FU-10003724,6,Westinghouse Clip-On Gooseneck Lamps,FUR-FU-10003724,279.558,FUR-FU-10003724,9
FUR-FU-10003535,6,Howard Miller Distant Time Traveler Alarm Clock,FUR-FU-10003535,531.948,FUR-FU-10003535,6
OFF-ST-10003716,5,Tennsco Double-Tier Lockers,OFF-ST-10003716,9630.856,OFF-ST-10003716,12
TEC-PH-10004586,8,Wilson SignalBoost 841262 DB PRO Amplifier Kit,TEC-PH-10004586,5327.26,TEC-PH-10004586,6
OFF-BI-10004236,9,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",OFF-BI-10004236,386.084,OFF-BI-10004236,10
OFF-AR-10000422,7,Pencil and Crayon Sharpener,OFF-AR-10000422,29.346,OFF-AR-10000422,4
OFF-PA-10002870,11,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",OFF-PA-10002870,124.8,OFF-PA-10002870,5
